# Halofit, Smith 
#  k, P(k)
1.371220000000000061e-05 5.401100000000000989e+01
1.380229999999999997e-05 5.435340000000000060e+01
1.389290000000000043e-05 5.469769999999998333e+01
1.398420000000000072e-05 5.504449999999999932e+01
1.407610000000000064e-05 5.539359999999999928e+01
1.416860000000000017e-05 5.574479999999999791e+01
1.426169999999999933e-05 5.609819999999999851e+01
1.435539999999999981e-05 5.645389999999999020e+01
1.444969999999999991e-05 5.681170000000000186e+01
1.454459999999999962e-05 5.717170000000000130e+01
1.464019999999999918e-05 5.753430000000000177e+01
1.473629999999999984e-05 5.789869999999999806e+01
1.483320000000000055e-05 5.826599999999999824e+01
1.493060000000000067e-05 5.863519999999999754e+01
1.502870000000000063e-05 5.900690000000000168e+01
1.512750000000000043e-05 5.938119999999999976e+01
1.522679999999999963e-05 5.975730000000000075e+01
1.532690000000000059e-05 6.013640000000000185e+01
1.542760000000000116e-05 6.051760000000000872e+01
1.552889999999999967e-05 6.090100000000000335e+01
1.563099999999999993e-05 6.128740000000000521e+01
1.573370000000000150e-05 6.167590000000000572e+01
1.583700000000000101e-05 6.206659999999999400e+01
1.594109999999999887e-05 6.246030000000000371e+01
1.604580000000000145e-05 6.285609999999999786e+01
1.615119999999999878e-05 6.325450000000000017e+01
1.625730000000000103e-05 6.365540000000000020e+01
1.636420000000000165e-05 6.405929999999999325e+01
1.647170000000000020e-05 6.446540000000000248e+01
1.657990000000000028e-05 6.487399999999999523e+01
1.668879999999999851e-05 6.528509999999999991e+01
1.679849999999999849e-05 6.569920000000000471e+01
1.690879999999999979e-05 6.611539999999999395e+01
1.701989999999999946e-05 6.653459999999999752e+01
1.713170000000000065e-05 6.695629999999999882e+01
1.724430000000000022e-05 6.738089999999999691e+01
1.735760000000000132e-05 6.780809999999999604e+01
1.747160000000000057e-05 6.823779999999999291e+01
1.758640000000000157e-05 6.867040000000000077e+01
1.770200000000000094e-05 6.910589999999999122e+01
1.781829999999999845e-05 6.954399999999999693e+01
1.793530000000000089e-05 6.998460000000000036e+01
1.805319999999999852e-05 7.042850000000001387e+01
1.817180000000000108e-05 7.087500000000001421e+01
1.829119999999999862e-05 7.132429999999999382e+01
1.841130000000000108e-05 7.177620000000000289e+01
1.853229999999999873e-05 7.223130000000000450e+01
1.865410000000000153e-05 7.268940000000000623e+01
1.877659999999999909e-05 7.314999999999999147e+01
1.889999999999999862e-05 7.361369999999999436e+01
1.902409999999999968e-05 7.408010000000000161e+01
1.914909999999999933e-05 7.454970000000000141e+01
1.927490000000000073e-05 7.502209999999999468e+01
1.940160000000000072e-05 7.549800000000000466e+01
1.952899999999999886e-05 7.597620000000000573e+01
1.965739999999999919e-05 7.645820000000000505e+01
1.978650000000000105e-05 7.694270000000000209e+01
1.991650000000000150e-05 7.743030000000000257e+01
2.004730000000000032e-05 7.792100000000000648e+01
2.017910000000000133e-05 7.841530000000000200e+01
2.031160000000000048e-05 7.891190000000000282e+01
2.044509999999999844e-05 7.941239999999999100e+01
2.057940000000000154e-05 7.991570000000000107e+01
2.071459999999999984e-05 8.042230000000000700e+01
2.085070000000000011e-05 8.093210000000000548e+01
2.098769999999999897e-05 8.144519999999998561e+01
2.112559999999999980e-05 8.196160000000000423e+01
2.126439999999999922e-05 8.248099999999999454e+01
2.140410000000000061e-05 8.300400000000000489e+01
2.154470000000000059e-05 8.353010000000000446e+01
2.168629999999999937e-05 8.405979999999999563e+01
2.182869999999999990e-05 8.459239999999999782e+01
2.197219999999999946e-05 8.512899999999999068e+01
2.211650000000000077e-05 8.566840000000000543e+01
2.226180000000000089e-05 8.621150000000000091e+01
2.240809999999999981e-05 8.675820000000000221e+01
2.255530000000000070e-05 8.730809999999999604e+01
2.270350000000000040e-05 8.786159999999999570e+01
2.285259999999999868e-05 8.841830000000000211e+01
2.300279999999999938e-05 8.897910000000000252e+01
2.315389999999999866e-05 8.954300000000000637e+01
2.330600000000000014e-05 9.011060000000000514e+01
2.345920000000000064e-05 9.068210000000001969e+01
2.361329999999999972e-05 9.125690000000000168e+01
2.376840000000000100e-05 9.183530000000001792e+01
2.392460000000000130e-05 9.241759999999999309e+01
2.408180000000000040e-05 9.300350000000000250e+01
2.423999999999999831e-05 9.359300000000000352e+01
2.439919999999999841e-05 9.418609999999999616e+01
2.455950000000000093e-05 9.478320000000000789e+01
2.472089999999999908e-05 9.538420000000000698e+01
2.488329999999999942e-05 9.598879999999999768e+01
2.504679999999999878e-05 9.659739999999999327e+01
2.521140000000000056e-05 9.720990000000000464e+01
2.537700000000000115e-05 9.782599999999999341e+01
2.554370000000000075e-05 9.844610000000000127e+01
2.571149999999999938e-05 9.907009999999999650e+01
2.588050000000000065e-05 9.969840000000000657e+01
2.605050000000000071e-05 1.003299999999999983e+02
2.622170000000000002e-05 1.009659999999999798e+02
2.639390000000000152e-05 1.016059999999999945e+02
2.656729999999999888e-05 1.022510000000000048e+02
2.674189999999999887e-05 1.028989999999999867e+02
2.691760000000000127e-05 1.035510000000000161e+02
2.709439999999999931e-05 1.042069999999999936e+02
2.727239999999999997e-05 1.048679999999999808e+02
2.745159999999999988e-05 1.055330000000000155e+02
2.763199999999999904e-05 1.062019999999999982e+02
2.781350000000000060e-05 1.068750000000000000e+02
2.799630000000000163e-05 1.075529999999999973e+02
2.818020000000000168e-05 1.082339999999999947e+02
2.836530000000000098e-05 1.089200000000000017e+02
2.855169999999999974e-05 1.096110000000000042e+02
2.873930000000000112e-05 1.103059999999999974e+02
2.892809999999999837e-05 1.110049999999999955e+02
2.911810000000000163e-05 1.117079999999999984e+02
2.930950000000000119e-05 1.124159999999999968e+02
2.950199999999999977e-05 1.131290000000000333e+02
2.969580000000000120e-05 1.138459999999999894e+02
2.989089999999999870e-05 1.145669999999999931e+02
3.008729999999999906e-05 1.152939999999999969e+02
3.028499999999999888e-05 1.160250000000000057e+02
3.048400000000000155e-05 1.167600000000000051e+02
3.068430000000000029e-05 1.175000000000000142e+02
3.088590000000000188e-05 1.182450000000000045e+02
3.108879999999999955e-05 1.189950000000000045e+02
3.129300000000000007e-05 1.197489999999999952e+02
3.149859999999999688e-05 1.205079999999999956e+02
3.170559999999999676e-05 1.212720000000000056e+02
3.191389999999999949e-05 1.220409999999999968e+02
3.212349999999999830e-05 1.228139999999999930e+02
3.233460000000000040e-05 1.235930000000000035e+02
3.254699999999999857e-05 1.243759999999999906e+02
3.276090000000000003e-05 1.251650000000000063e+02
3.297609999999999756e-05 1.259579999999999984e+02
3.319279999999999838e-05 1.267570000000000050e+02
3.341080000000000205e-05 1.275599999999999881e+02
3.363030000000000224e-05 1.283689999999999714e+02
3.385129999999999894e-05 1.291829999999999927e+02
3.407369999999999870e-05 1.300020000000000095e+02
3.429760000000000176e-05 1.308259999999999934e+02
3.452290000000000111e-05 1.316550000000000011e+02
3.474969999999999698e-05 1.324900000000000091e+02
3.497800000000000290e-05 1.333300000000000125e+02
3.520779999999999857e-05 1.341750000000000114e+02
3.543909999999999752e-05 1.350249999999999773e+02
3.567199999999999999e-05 1.358809999999999718e+02
3.590629999999999874e-05 1.367419999999999902e+02
3.614220000000000101e-05 1.376090000000000089e+02
3.637970000000000000e-05 1.384809999999999945e+02
3.661870000000000229e-05 1.393590000000000089e+02
3.685930000000000131e-05 1.402419999999999902e+02
3.710149999999999706e-05 1.411310000000000002e+02
3.734520000000000287e-05 1.420260000000000105e+02
3.759059999999999886e-05 1.429259999999999877e+02
3.783749999999999814e-05 1.438319999999999936e+02
3.808610000000000115e-05 1.447439999999999998e+02
3.833640000000000111e-05 1.456620000000000061e+02
3.858819999999999758e-05 1.465840000000000032e+02
3.884179999999999800e-05 1.475140000000000100e+02
3.909690000000000170e-05 1.484490000000000123e+02
3.935380000000000258e-05 1.493899999999999864e+02
3.961240000000000041e-05 1.503369999999999891e+02
3.987260000000000175e-05 1.512899999999999920e+02
4.013460000000000026e-05 1.522489999999999952e+02
4.039830000000000249e-05 1.532139999999999702e+02
4.066370000000000168e-05 1.541850000000000023e+02
4.093079999999999782e-05 1.551620000000000061e+02
4.119979999999999812e-05 1.561459999999999866e+02
4.147040000000000193e-05 1.571349999999999909e+02
4.174290000000000314e-05 1.581309999999999718e+02
4.201720000000000151e-05 1.591339999999999861e+02
4.229319999999999683e-05 1.601430000000000007e+02
4.257110000000000310e-05 1.611579999999999870e+02
4.285079999999999976e-05 1.621790000000000020e+02
4.313230000000000037e-05 1.632069999999999936e+02
4.341569999999999837e-05 1.642419999999999902e+02
4.370090000000000031e-05 1.652829999999999870e+02
4.398799999999999965e-05 1.663300000000000125e+02
4.427700000000000315e-05 1.673839999999999861e+02
4.456789999999999726e-05 1.684449999999999932e+02
4.486070000000000232e-05 1.695130000000000052e+02
4.515549999999999821e-05 1.705879999999999939e+02
4.545209999999999805e-05 1.716690000000000111e+02
4.575080000000000249e-05 1.727570000000000050e+02
4.605129999999999733e-05 1.738520000000000039e+02
4.635389999999999677e-05 1.749540000000000077e+02
4.665840000000000037e-05 1.760629999999999882e+02
4.696500000000000181e-05 1.771790000000000020e+02
4.727360000000000085e-05 1.783019999999999925e+02
4.758409999999999729e-05 1.794319999999999879e+02
4.789679999999999854e-05 1.805699999999999648e+02
4.821139999999999719e-05 1.817150000000000034e+02
4.852820000000000067e-05 1.828660000000000139e+02
4.884700000000000175e-05 1.840260000000000105e+02
4.916800000000000088e-05 1.851919999999999789e+02
4.949099999999999761e-05 1.863660000000000139e+02
4.981609999999999896e-05 1.875469999999999970e+02
5.014339999999999835e-05 1.887359999999999900e+02
5.047290000000000256e-05 1.899319999999999879e+02
5.080449999999999783e-05 1.911359999999999957e+02
5.113829999999999792e-05 1.923480000000000132e+02
5.147420000000000261e-05 1.935660000000000025e+02
5.181239999999999880e-05 1.947940000000000111e+02
5.215279999999999981e-05 1.960279999999999916e+02
5.249549999999999909e-05 1.972700000000000102e+02
5.284040000000000319e-05 1.985210000000000150e+02
5.318749999999999856e-05 1.997790000000000248e+02
5.353699999999999919e-05 2.010450000000000159e+02
5.388869999999999788e-05 2.023199999999999932e+02
5.424280000000000182e-05 2.036019999999999754e+02
5.459909999999999704e-05 2.048920000000000243e+02
5.495789999999999774e-05 2.061909999999999741e+02
5.531890000000000326e-05 2.074979999999999905e+02
5.568240000000000071e-05 2.088129999999999882e+02
5.604820000000000320e-05 2.101359999999999957e+02
5.641639999999999741e-05 2.114680000000000177e+02
5.678709999999999710e-05 2.128080000000000211e+02
5.716020000000000204e-05 2.141570000000000107e+02
5.753569999999999870e-05 2.155139999999999816e+02
5.791370000000000084e-05 2.168799999999999955e+02
5.829420000000000169e-05 2.182539999999999907e+02
5.867720000000000124e-05 2.196379999999999768e+02
5.906269999999999950e-05 2.210300000000000011e+02
5.945079999999999668e-05 2.224310000000000116e+02
5.984139999999999935e-05 2.238410000000000082e+02
6.023450000000000071e-05 2.252589999999999861e+02
6.063030000000000123e-05 2.266870000000000118e+02
6.102860000000000045e-05 2.281239999999999952e+02
6.142959999999999881e-05 2.295699999999999932e+02
6.183320000000000287e-05 2.310250000000000057e+02
6.223939999999999909e-05 2.324890000000000043e+02
6.264829999999999444e-05 2.339619999999999891e+02
6.305990000000000250e-05 2.354459999999999980e+02
6.347419999999999614e-05 2.369379999999999882e+02
6.389120000000000248e-05 2.384399999999999693e+02
6.431100000000000141e-05 2.399509999999999650e+02
6.473349999999999948e-05 2.414710000000000321e+02
6.515880000000000370e-05 2.430020000000000095e+02
6.558690000000000049e-05 2.445419999999999732e+02
6.601780000000000343e-05 2.460920000000000414e+02
6.645160000000000595e-05 2.476519999999999584e+02
6.688809999999999407e-05 2.492210000000000036e+02
6.732760000000000231e-05 2.508009999999999877e+02
6.776990000000000314e-05 2.523899999999999295e+02
6.821519999999999700e-05 2.539899999999999807e+02
6.866340000000000399e-05 2.555999999999999943e+02
6.911449999999999701e-05 2.572200000000000273e+02
6.956859999999999661e-05 2.588499999999999659e+02
7.002559999999999579e-05 2.604899999999999523e+02
7.048569999999999499e-05 2.621410000000000196e+02
7.094880000000000078e-05 2.638020000000000209e+02
7.141489999999999958e-05 2.654739999999999895e+02
7.188409999999999841e-05 2.671560000000000059e+02
7.235639999999999726e-05 2.688489999999999895e+02
7.283179999999999613e-05 2.705529999999999973e+02
7.331029999999999502e-05 2.722679999999999723e+02
7.379189999999999393e-05 2.739930000000000518e+02
7.427669999999999986e-05 2.757289999999999850e+02
7.476469999999999926e-05 2.774769999999999754e+02
7.525590000000000567e-05 2.792350000000000136e+02
7.575039999999999898e-05 2.810049999999999955e+02
7.624800000000000588e-05 2.827860000000000014e+02
7.674900000000000667e-05 2.845779999999999745e+02
7.725320000000000093e-05 2.863809999999999718e+02
7.776080000000000264e-05 2.881960000000000264e+02
7.827170000000000481e-05 2.900230000000000246e+02
7.878589999999999389e-05 2.918609999999999900e+02
7.930350000000000398e-05 2.937099999999999795e+02
7.982460000000000141e-05 2.955720000000000027e+02
8.034899999999999931e-05 2.974449999999999932e+02
8.087689999999999810e-05 2.993299999999999841e+02
8.140829999999999779e-05 3.012269999999999754e+02
8.194310000000000493e-05 3.031360000000000241e+02
8.248150000000000642e-05 3.050570000000000164e+02
8.302339999999999525e-05 3.069900000000000091e+02
8.356890000000000553e-05 3.089359999999999786e+02
8.411790000000000315e-05 3.108929999999999154e+02
8.467060000000000211e-05 3.128639999999999759e+02
8.522680000000000197e-05 3.148460000000000036e+02
8.578679999999999661e-05 3.168410000000000082e+02
8.635039999999999914e-05 3.188489999999999895e+02
8.691770000000000301e-05 3.208690000000000282e+02
8.748880000000000166e-05 3.229019999999999868e+02
8.806360000000000164e-05 3.249490000000000123e+02
8.864210000000000297e-05 3.270079999999999814e+02
8.922450000000000606e-05 3.290790000000000077e+02
8.981070000000000394e-05 3.311650000000000205e+02
9.040080000000000359e-05 3.332639999999999532e+02
9.099469999999999802e-05 3.353750000000000000e+02
9.159260000000000123e-05 3.375000000000000568e+02
9.219429999999999921e-05 3.396379999999999768e+02
9.280000000000000597e-05 3.417909999999999968e+02
9.340969999999999438e-05 3.439560000000000173e+02
9.402340000000000513e-05 3.461349999999999909e+02
9.464120000000000453e-05 3.483290000000000077e+02
9.526299999999999915e-05 3.505360000000000582e+02
9.588880000000000255e-05 3.527570000000000050e+02
9.651880000000000160e-05 3.549920000000000186e+02
9.715290000000000286e-05 3.572410000000000423e+02
9.779119999999999978e-05 3.595049999999999955e+02
9.843370000000000591e-05 3.617819999999999823e+02
9.908039999999999415e-05 3.640740000000000123e+02
9.973139999999999859e-05 3.663819999999999482e+02
1.003869999999999996e-04 3.687040000000000077e+02
1.010459999999999944e-04 3.710380000000000109e+02
1.017100000000000003e-04 3.733890000000000100e+02
1.023780000000000013e-04 3.757549999999999955e+02
1.030509999999999998e-04 3.781360000000000241e+02
1.037279999999999935e-04 3.805320000000000391e+02
1.044089999999999960e-04 3.829409999999999741e+02
1.050949999999999958e-04 3.853670000000000755e+02
1.057860000000000067e-04 3.878109999999999786e+02
1.064809999999999992e-04 3.902679999999999154e+02
1.071800000000000004e-04 3.927379999999999995e+02
1.078850000000000013e-04 3.952289999999999850e+02
1.085929999999999952e-04 3.977300000000000182e+02
1.093070000000000023e-04 4.002520000000000095e+02
1.100250000000000045e-04 4.027869999999999209e+02
1.107480000000000042e-04 4.053389999999999418e+02
1.114760000000000013e-04 4.079080000000000723e+02
1.122079999999999936e-04 4.104909999999999854e+02
1.129449999999999969e-04 4.130910000000000650e+02
1.136869999999999976e-04 4.157069999999999368e+02
1.144339999999999957e-04 4.183410000000000082e+02
1.151860000000000047e-04 4.209909999999999854e+02
1.159429999999999977e-04 4.236589999999999350e+02
1.167039999999999994e-04 4.263389999999999986e+02
1.174710000000000007e-04 4.290400000000000205e+02
1.182429999999999994e-04 4.317590000000000146e+02
1.190199999999999955e-04 4.344940000000000282e+02
1.198020000000000026e-04 4.372460000000000377e+02
1.205889999999999935e-04 4.400160000000000764e+02
1.213809999999999954e-04 4.428009999999999877e+02
1.221790000000000105e-04 4.456080000000000041e+02
1.229810000000000072e-04 4.484270000000000209e+02
1.237889999999999900e-04 4.512679999999999723e+02
1.246030000000000130e-04 4.541290000000000191e+02
1.254209999999999906e-04 4.570029999999999859e+02
1.262450000000000085e-04 4.598969999999999914e+02
1.270750000000000124e-04 4.628120000000000118e+02
1.279099999999999866e-04 4.657440000000000282e+02
1.287500000000000124e-04 4.686920000000000073e+02
1.295959999999999972e-04 4.716610000000000014e+02
1.304470000000000065e-04 4.746469999999999914e+02
1.313040000000000019e-04 4.776530000000000769e+02
1.321670000000000104e-04 4.806789999999999736e+02
1.330349999999999892e-04 4.837219999999999800e+02
1.339090000000000083e-04 4.867850000000000250e+02
1.347890000000000134e-04 4.898690000000000850e+02
1.356750000000000046e-04 4.929730000000000132e+02
1.365659999999999932e-04 4.960939999999999941e+02
1.374629999999999949e-04 4.992340000000000373e+02
1.383660000000000098e-04 5.023949999999999818e+02
1.392759999999999994e-04 5.055799999999999841e+02
1.401910000000000135e-04 5.087809999999999491e+02
1.411119999999999866e-04 5.120029999999999291e+02
1.420389999999999999e-04 5.152450000000000045e+02
1.429719999999999993e-04 5.185069999999999482e+02
1.439110000000000118e-04 5.217889999999999873e+02
1.448569999999999990e-04 5.250950000000000273e+02
1.458080000000000107e-04 5.284170000000000300e+02
1.467659999999999972e-04 5.317630000000000337e+02
1.477310000000000125e-04 5.351319999999998345e+02
1.487009999999999981e-04 5.385190000000000055e+02
1.496780000000000126e-04 5.419289999999999736e+02
1.506620000000000019e-04 5.453619999999999663e+02
1.516509999999999885e-04 5.488120000000000118e+02
1.526479999999999927e-04 5.522889999999999873e+02
1.536510000000000100e-04 5.557859999999999445e+02
1.546600000000000134e-04 5.593029999999999973e+02
1.556759999999999915e-04 5.628440000000000509e+02
1.566989999999999984e-04 5.664080000000000155e+02
1.577290000000000072e-04 5.699959999999999809e+02
1.587650000000000020e-04 5.736040000000000418e+02
1.598079999999999987e-04 5.772350000000000136e+02
1.608579999999999971e-04 5.808899999999999864e+02
1.619149999999999973e-04 5.845670000000000073e+02
1.629789999999999993e-04 5.882690000000000055e+02
1.640489999999999874e-04 5.919900000000000091e+02
1.651269999999999930e-04 5.957380000000000564e+02
1.662120000000000004e-04 5.995090000000000146e+02
1.673040000000000096e-04 6.033039999999999736e+02
1.684029999999999935e-04 6.071209999999999809e+02
1.695099999999999949e-04 6.109660000000000082e+02
1.706230000000000095e-04 6.148310000000000173e+02
1.717439999999999874e-04 6.187219999999999800e+02
1.728730000000000099e-04 6.226409999999999627e+02
1.740079999999999915e-04 6.265769999999999982e+02
1.751520000000000063e-04 6.305459999999999354e+02
1.763020000000000071e-04 6.345330000000000155e+02
1.774609999999999870e-04 6.385499999999999545e+02
1.786269999999999959e-04 6.425919999999999845e+02
1.798000000000000065e-04 6.466559999999999491e+02
1.809810000000000075e-04 6.507459999999999809e+02
1.821699999999999990e-04 6.548640000000000327e+02
1.833670000000000081e-04 6.590080000000000382e+02
1.845720000000000075e-04 6.631779999999999973e+02
1.857849999999999975e-04 6.673759999999999764e+02
1.870049999999999892e-04 6.715960000000000036e+02
1.882339999999999870e-04 6.758450000000000273e+02
1.894710000000000025e-04 6.801230000000000473e+02
1.907149999999999926e-04 6.844230000000000018e+02
1.919679999999999889e-04 6.887540000000000191e+02
1.932299999999999914e-04 6.931130000000000564e+02
1.944989999999999957e-04 6.974969999999999573e+02
1.957770000000000061e-04 7.019089999999999918e+02
1.970630000000000070e-04 7.063479999999999563e+02
1.983579999999999870e-04 7.108179999999998699e+02
1.996610000000000116e-04 7.153129999999999882e+02
2.009729999999999882e-04 7.198390000000000555e+02
2.022930000000000095e-04 7.243899999999999864e+02
2.036220000000000098e-04 7.289719999999999800e+02
2.049599999999999892e-04 7.335839999999999463e+02
2.063070000000000019e-04 7.382250000000000227e+02
2.076620000000000050e-04 7.428920000000000528e+02
2.090270000000000029e-04 7.475929999999999609e+02
2.103999999999999913e-04 7.523210000000000264e+02
2.117820000000000130e-04 7.570769999999999982e+02
2.131740000000000024e-04 7.618659999999998718e+02
2.145740000000000093e-04 7.666810000000000400e+02
2.159840000000000110e-04 7.715320000000000391e+02
2.174029999999999919e-04 7.764099999999999682e+02
2.188310000000000060e-04 7.813179999999999836e+02
2.202689999999999878e-04 7.862580000000000382e+02
2.217160000000000029e-04 7.912290000000000418e+02
2.231730000000000129e-04 7.962329999999999472e+02
2.246390000000000019e-04 8.012659999999999627e+02
2.261150000000000128e-04 8.063329999999999700e+02
2.276009999999999915e-04 8.114310000000001537e+02
2.290960000000000034e-04 8.165589999999999691e+02
2.306010000000000102e-04 8.217200000000000273e+02
2.321160000000000118e-04 8.269159999999999400e+02
2.336410000000000082e-04 8.321409999999999627e+02
2.351759999999999994e-04 8.374020000000000437e+02
2.367210000000000126e-04 8.426950000000001637e+02
2.382759999999999934e-04 8.480190000000001191e+02
2.398420000000000120e-04 8.533809999999999718e+02
2.414179999999999983e-04 8.587749999999999773e+02
2.430040000000000065e-04 8.642010000000000218e+02
2.445999999999999824e-04 8.696599999999999682e+02
2.462070000000000231e-04 8.751560000000000628e+02
2.478250000000000201e-04 8.806870000000000118e+02
2.494530000000000120e-04 8.862500000000000000e+02
2.510920000000000144e-04 8.918509999999999991e+02
2.527419999999999732e-04 8.974859999999999900e+02
2.544019999999999810e-04 9.031539999999999964e+02
2.560740000000000152e-04 9.088609999999999900e+02
2.577559999999999899e-04 9.145990000000000464e+02
2.594499999999999910e-04 9.203790000000000191e+02
2.611539999999999868e-04 9.261889999999999645e+02
2.628700000000000090e-04 9.320410000000000537e+02
2.645969999999999876e-04 9.379260000000000446e+02
2.663349999999999767e-04 9.438480000000000700e+02
2.680849999999999921e-04 9.498070000000000164e+02
2.698460000000000181e-04 9.558049999999998363e+02
2.716190000000000162e-04 9.618390000000000555e+02
2.734039999999999864e-04 9.679149999999999636e+02
2.752000000000000214e-04 9.740240000000000009e+02
2.770079999999999743e-04 9.801730000000000018e+02
2.788280000000000077e-04 9.863619999999999663e+02
2.806600000000000132e-04 9.925890000000000555e+02
2.825039999999999908e-04 9.988550000000000182e+02
2.843599999999999947e-04 1.005160000000000082e+03
2.862280000000000249e-04 1.011500000000000000e+03
2.881089999999999888e-04 1.017889999999999873e+03
2.900019999999999790e-04 1.024309999999999945e+03
2.919069999999999955e-04 1.030779999999999973e+03
2.938249999999999998e-04 1.037279999999999973e+03
2.957549999999999762e-04 1.043829999999999927e+03
2.976979999999999947e-04 1.050410000000000082e+03
2.996540000000000011e-04 1.057039999999999964e+03
3.016229999999999953e-04 1.063710000000000036e+03
3.036049999999999773e-04 1.070420000000000073e+03
3.055989999999999857e-04 1.077170000000000073e+03
3.076069999999999976e-04 1.083970000000000027e+03
3.096279999999999974e-04 1.090799999999999955e+03
3.116619999999999851e-04 1.097680000000000064e+03
3.137099999999999763e-04 1.104609999999999900e+03
3.157710000000000096e-04 1.111569999999999936e+03
3.178459999999999923e-04 1.118579999999999927e+03
3.199340000000000170e-04 1.125640000000000100e+03
3.220359999999999911e-04 1.132730000000000018e+03
3.241520000000000230e-04 1.139880000000000109e+03
3.262809999999999886e-04 1.147059999999999945e+03
3.284249999999999735e-04 1.154289999999999964e+03
3.305830000000000162e-04 1.161569999999999936e+03
3.327550000000000082e-04 1.168890000000000100e+03
3.349410000000000039e-04 1.176250000000000000e+03
3.371410000000000032e-04 1.183670000000000073e+03
3.393560000000000218e-04 1.191119999999999891e+03
3.415860000000000055e-04 1.198630000000000109e+03
3.438299999999999928e-04 1.206180000000000064e+03
3.460889999999999995e-04 1.213779999999999973e+03
3.483630000000000255e-04 1.221430000000000064e+03
3.506520000000000166e-04 1.229119999999999891e+03
3.529550000000000114e-04 1.236859999999999900e+03
3.552739999999999869e-04 1.244650000000000091e+03
3.576089999999999976e-04 1.252490000000000009e+03
3.599580000000000119e-04 1.260380000000000109e+03
3.623230000000000070e-04 1.268309999999999945e+03
3.647030000000000215e-04 1.276289999999999964e+03
3.670999999999999784e-04 1.284329999999999927e+03
3.695109999999999931e-04 1.292410000000000082e+03
3.719390000000000044e-04 1.300549999999999955e+03
3.743829999999999966e-04 1.308740000000000009e+03
3.768420000000000081e-04 1.316970000000000027e+03
3.793180000000000163e-04 1.325250000000000000e+03
3.818100000000000053e-04 1.333589999999999918e+03
3.843189999999999909e-04 1.341990000000000236e+03
3.868440000000000116e-04 1.350430000000000064e+03
3.893850000000000132e-04 1.358920000000000073e+03
3.919439999999999730e-04 1.367470000000000027e+03
3.945190000000000220e-04 1.376069999999999936e+03
3.971110000000000135e-04 1.384720000000000027e+03
3.997200000000000015e-04 1.393430000000000064e+03
4.023459999999999862e-04 1.402190000000000055e+03
4.049890000000000217e-04 1.411000000000000000e+03
4.076500000000000154e-04 1.419869999999999663e+03
4.103280000000000057e-04 1.428789999999999964e+03
4.130240000000000083e-04 1.437769999999999982e+03
4.157380000000000233e-04 1.446810000000000173e+03
4.184689999999999807e-04 1.455900000000000318e+03
4.212180000000000047e-04 1.465049999999999955e+03
4.239860000000000026e-04 1.474250000000000000e+03
4.267709999999999971e-04 1.483509999999999991e+03
4.295750000000000198e-04 1.492829999999999927e+03
4.323980000000000163e-04 1.502210000000000036e+03
4.352380000000000094e-04 1.511640000000000100e+03
4.380979999999999922e-04 1.521130000000000337e+03
4.409759999999999873e-04 1.530680000000000064e+03
4.438730000000000106e-04 1.540289999999999736e+03
4.467900000000000235e-04 1.549960000000000036e+03
4.497249999999999946e-04 1.559690000000000055e+03
4.526800000000000095e-04 1.569480000000000018e+03
4.556539999999999983e-04 1.579319999999999936e+03
4.586479999999999767e-04 1.589230000000000018e+03
