# k[h/Mpc]   P_Zel   P_A    P_W    P_d    P_dd     P_d^2    P_d^2d^2  P_dd^2    P_s^2    P_ds^2    P_d^2s^2   P_s^2s^2   P_D2d     P_dD2d
# 
2.2450e-03 3.0700e+03 1.3058e-01 -6.5092e-02 6.1436e+03 2.9928e+03 nan 2.5733e+02 2.7123e-01 2.3289e-01 1.7304e-01 6.8513e+02 4.5607e+02 0.0000e+00 0.0000e+00
2.4341e-03 3.2890e+03 1.6469e-01 -8.1718e-02 6.5798e+03 3.2318e+03 nan 2.5732e+02 3.1918e-01 2.7300e-01 2.0208e-01 6.8492e+02 4.5581e+02 0.0000e+00 0.0000e+00
2.6392e-03 3.5201e+03 2.0737e-01 -1.0244e-01 7.0402e+03 3.4803e+03 nan 2.5731e+02 3.7566e-01 3.1978e-01 2.3576e-01 6.8468e+02 4.5550e+02 0.0000e+00 0.0000e+00
2.8615e-03 3.7631e+03 2.6065e-01 -1.2820e-01 7.5248e+03 3.7383e+03 nan 2.5730e+02 4.4220e-01 3.7423e-01 2.7475e-01 6.8439e+02 4.5515e+02 0.0000e+00 0.0000e+00
3.1025e-03 4.0179e+03 3.2704e-01 -1.6016e-01 8.0334e+03 4.0058e+03 nan 2.5729e+02 5.2063e-01 4.3746e-01 3.1979e-01 6.8405e+02 4.5474e+02 0.0000e+00 0.0000e+00
3.3638e-03 4.2840e+03 4.0956e-01 -1.9972e-01 8.5657e+03 4.2824e+03 nan 2.5727e+02 6.1308e-01 5.1067e-01 3.7169e-01 6.8365e+02 4.5426e+02 0.0000e+00 0.0000e+00
3.6472e-03 4.5612e+03 5.1191e-01 -2.4853e-01 9.1207e+03 4.5679e+03 nan 2.5725e+02 7.2210e-01 5.9516e-01 4.3130e-01 6.8318e+02 4.5371e+02 0.0000e+00 0.0000e+00
3.9544e-03 4.8488e+03 6.3852e-01 -3.0858e-01 9.6973e+03 4.8618e+03 nan 2.5723e+02 8.5070e-01 6.9227e-01 4.9956e-01 6.8264e+02 4.5306e+02 0.0000e+00 0.0000e+00
4.2875e-03 5.1462e+03 7.9471e-01 -3.8218e-01 1.0294e+04 5.1635e+03 nan 2.5720e+02 1.0025e+00 8.0336e-01 5.7741e-01 6.8200e+02 4.5231e+02 0.0000e+00 0.0000e+00
4.6486e-03 5.4525e+03 9.8683e-01 -4.7205e-01 1.0907e+04 5.4720e+03 nan 2.5717e+02 1.1816e+00 9.2969e-01 6.6581e-01 6.8126e+02 4.5145e+02 0.0000e+00 0.0000e+00
5.0402e-03 5.7662e+03 1.2224e+00 -5.8131e-01 1.1536e+04 5.7862e+03 nan 2.5714e+02 1.3931e+00 1.0724e+00 7.6570e-01 6.8039e+02 4.5045e+02 0.0000e+00 0.0000e+00
5.4648e-03 6.0858e+03 1.5104e+00 -7.1351e-01 1.2175e+04 6.1049e+03 nan 2.5710e+02 1.6430e+00 1.2323e+00 8.7790e-01 6.7938e+02 4.4929e+02 0.0000e+00 0.0000e+00
5.9251e-03 6.4089e+03 1.8610e+00 -8.7263e-01 1.2822e+04 6.4261e+03 nan 2.5705e+02 1.9383e+00 1.4099e+00 1.0031e+00 6.7820e+02 4.4797e+02 0.0000e+00 0.0000e+00
6.4242e-03 6.7329e+03 2.2865e+00 -1.0631e+00 1.3470e+04 6.7478e+03 nan 2.5699e+02 2.2872e+00 1.6048e+00 1.1417e+00 6.7683e+02 4.4645e+02 0.0000e+00 0.0000e+00
6.9653e-03 7.0547e+03 2.8004e+00 -1.2898e+00 1.4115e+04 7.0676e+03 nan 2.5692e+02 2.6997e+00 1.8161e+00 1.2938e+00 6.7524e+02 4.4471e+02 0.0000e+00 0.0000e+00
7.5520e-03 7.3713e+03 3.4184e+00 -1.5576e+00 1.4750e+04 7.3824e+03 nan 2.5685e+02 3.1873e+00 2.0416e+00 1.4589e+00 6.7340e+02 4.4272e+02 0.0000e+00 0.0000e+00
8.1881e-03 7.6790e+03 4.1576e+00 -1.8716e+00 1.5367e+04 7.6887e+03 nan 2.5676e+02 3.7637e+00 2.2780e+00 1.6359e+00 6.7127e+02 4.4046e+02 0.0000e+00 0.0000e+00
8.8778e-03 7.9737e+03 5.0366e+00 -2.2367e+00 1.5958e+04 7.9824e+03 nan 2.5665e+02 4.4448e+00 2.5206e+00 1.8228e+00 6.6881e+02 4.3791e+02 0.0000e+00 0.0000e+00
9.6256e-03 8.2502e+03 6.0750e+00 -2.6571e+00 1.6513e+04 8.2590e+03 nan 2.5652e+02 5.2494e+00 2.7630e+00 2.0164e+00 6.6598e+02 4.3503e+02 0.0000e+00 0.0000e+00
1.0436e-02 8.5030e+03 7.2927e+00 -3.1360e+00 1.7022e+04 8.5132e+03 nan 2.5638e+02 6.1989e+00 2.9974e+00 2.2126e+00 6.6274e+02 4.3179e+02 0.0000e+00 0.0000e+00
1.1315e-02 8.7267e+03 8.7091e+00 -3.6752e+00 1.7472e+04 8.7392e+03 nan 2.5621e+02 7.3185e+00 3.2141e+00 2.4053e+00 6.5902e+02 4.2817e+02 0.0000e+00 0.0000e+00
1.2269e-02 8.9152e+03 1.0342e+01 -4.2735e+00 1.7853e+04 8.9308e+03 nan 2.5601e+02 8.6363e+00 3.4012e+00 2.5874e+00 6.5479e+02 4.2414e+02 0.0000e+00 0.0000e+00
1.3302e-02 9.0616e+03 1.2205e+01 -4.9269e+00 1.8150e+04 9.0813e+03 nan 2.5578e+02 1.0184e+01 3.5441e+00 2.7497e+00 6.4998e+02 4.1968e+02 0.0000e+00 0.0000e+00
1.4422e-02 9.1594e+03 1.4307e+01 -5.6273e+00 1.8351e+04 9.1839e+03 nan 2.5552e+02 1.1998e+01 3.6248e+00 2.8815e+00 6.4453e+02 4.1476e+02 0.0000e+00 0.0000e+00
1.5637e-02 9.2022e+03 1.6650e+01 -6.3613e+00 1.8442e+04 9.2318e+03 nan 2.5521e+02 1.4117e+01 3.6213e+00 2.9709e+00 6.3840e+02 4.0937e+02 0.0000e+00 0.0000e+00
1.6955e-02 9.1834e+03 1.9224e+01 -7.1099e+00 1.8411e+04 9.2187e+03 nan 2.5485e+02 1.6581e+01 3.5077e+00 3.0047e+00 6.3153e+02 4.0348e+02 0.0000e+00 0.0000e+00
1.8383e-02 9.0982e+03 2.2004e+01 -7.8483e+00 1.8248e+04 9.1393e+03 nan 2.5444e+02 1.9433e+01 3.2565e+00 2.9698e+00 6.2386e+02 3.9709e+02 0.0000e+00 0.0000e+00
1.9931e-02 8.9425e+03 2.4953e+01 -8.5454e+00 1.7945e+04 8.9899e+03 nan 2.5395e+02 2.2715e+01 2.8426e+00 2.8532e+00 6.1535e+02 3.9018e+02 0.0000e+00 0.0000e+00
2.1610e-02 8.7148e+03 2.8019e+01 -9.1661e+00 1.7498e+04 8.7687e+03 nan 2.5340e+02 2.6467e+01 2.2484e+00 2.6439e+00 6.0597e+02 3.8275e+02 0.0000e+00 0.0000e+00
2.3430e-02 8.4161e+03 3.1134e+01 -9.6722e+00 1.6910e+04 8.4770e+03 nan 2.5276e+02 3.0723e+01 1.4650e+00 2.3332e+00 5.9567e+02 3.7479e+02 0.0000e+00 0.0000e+00
2.5404e-02 8.0513e+03 3.4222e+01 -1.0027e+01 1.6190e+04 8.1197e+03 nan 2.5201e+02 3.5510e+01 4.8853e-01 1.9163e+00 5.8443e+02 3.6631e+02 0.0000e+00 0.0000e+00
2.7544e-02 7.6294e+03 3.7206e+01 -1.0200e+01 1.5356e+04 7.7057e+03 nan 2.5116e+02 4.0840e+01 -6.8538e-01 1.3923e+00 5.7223e+02 3.5730e+02 0.0000e+00 0.0000e+00
2.9864e-02 7.1636e+03 4.0023e+01 -1.0170e+01 1.4435e+04 7.2481e+03 nan 2.5017e+02 4.6718e+01 -2.0586e+00 7.6401e-01 5.5906e+02 3.4776e+02 0.0000e+00 0.0000e+00
3.2379e-02 6.6715e+03 4.2639e+01 -9.9361e+00 1.3460e+04 6.7640e+03 nan 2.4904e+02 5.3130e+01 -3.6192e+00 3.6156e-02 5.4491e+02 3.3769e+02 0.0000e+00 0.0000e+00
3.5106e-02 6.1733e+03 4.5066e+01 -9.5127e+00 1.2474e+04 6.2739e+03 nan 2.4775e+02 6.0057e+01 -5.3449e+00 -7.8726e-01 5.2976e+02 3.2713e+02 0.0000e+00 0.0000e+00
3.8064e-02 5.6908e+03 4.7369e+01 -8.9359e+00 1.1519e+04 5.7995e+03 nan 2.4626e+02 6.7473e+01 -7.2324e+00 -1.7068e+00 5.1360e+02 3.1610e+02 0.0000e+00 0.0000e+00
4.1270e-02 5.2441e+03 4.9675e+01 -8.2544e+00 1.0636e+04 5.3615e+03 nan 2.4457e+02 7.5362e+01 -9.3056e+00 -2.7314e+00 4.9642e+02 3.0465e+02 0.0000e+00 0.0000e+00
4.4746e-02 4.8491e+03 5.2153e+01 -7.5167e+00 9.8579e+03 4.9758e+03 nan 2.4264e+02 8.3725e+01 -1.1586e+01 -3.8804e+00 4.7823e+02 2.9284e+02 0.0000e+00 0.0000e+00
4.8515e-02 4.5135e+03 5.4973e+01 -6.7512e+00 9.1994e+03 4.6506e+03 nan 2.4046e+02 9.2595e+01 -1.4113e+01 -5.1820e+00 4.5905e+02 2.8079e+02 0.0000e+00 0.0000e+00
5.2602e-02 4.2344e+03 5.8231e+01 -5.9432e+00 8.6557e+03 4.3831e+03 nan 2.3798e+02 1.0203e+02 -1.6953e+01 -6.6661e+00 4.3893e+02 2.6859e+02 0.0000e+00 0.0000e+00
5.7032e-02 3.9956e+03 6.1852e+01 -5.0150e+00 8.1943e+03 4.1575e+03 nan 2.3520e+02 1.1211e+02 -2.0124e+01 -8.3497e+00 4.1801e+02 2.5635e+02 0.0000e+00 0.0000e+00
6.1836e-02 3.7691e+03 6.5499e+01 -3.8249e+00 7.7587e+03 3.9451e+03 nan 2.3207e+02 1.2285e+02 -2.3610e+01 -1.0218e+01 3.9649e+02 2.4418e+02 0.0000e+00 0.0000e+00
6.7045e-02 3.5206e+03 6.8528e+01 -2.1992e+00 7.2784e+03 3.7101e+03 nan 2.2858e+02 1.3415e+02 -2.7300e+01 -1.2205e+01 3.7465e+02 2.3212e+02 0.0000e+00 0.0000e+00
7.2692e-02 3.2220e+03 7.0151e+01 -1.9871e-02 6.6951e+03 3.4230e+03 nan 2.2469e+02 1.4571e+02 -3.0980e+01 -1.4191e+01 3.5277e+02 2.2019e+02 0.0000e+00 0.0000e+00
7.8815e-02 2.8691e+03 6.9828e+01 2.6614e+00 5.9981e+03 3.0776e+03 nan 2.2041e+02 1.5702e+02 -3.4379e+01 -1.6026e+01 3.3114e+02 2.0836e+02 0.0000e+00 0.0000e+00
8.5454e-02 2.4889e+03 6.7687e+01 5.5644e+00 5.2413e+03 2.7010e+03 nan 2.1571e+02 1.6739e+02 -3.7264e+01 -1.7581e+01 3.0991e+02 1.9662e+02 0.0000e+00 0.0000e+00
9.2652e-02 2.1341e+03 6.4759e+01 8.2454e+00 4.5318e+03 2.3470e+03 nan 2.1060e+02 1.7633e+02 -3.9548e+01 -1.8820e+01 2.8906e+02 1.8500e+02 0.0000e+00 0.0000e+00
1.0046e-01 1.8544e+03 6.2520e+01 1.0345e+01 3.9730e+03 2.0686e+03 nan 2.0511e+02 1.8374e+02 -4.1378e+01 -1.9822e+01 2.6852e+02 1.7360e+02 0.0000e+00 0.0000e+00
1.0892e-01 1.6654e+03 6.1925e+01 1.1840e+01 3.5993e+03 1.8839e+03 nan 1.9924e+02 1.9011e+02 -4.3028e+01 -2.0739e+01 2.4823e+02 1.6257e+02 0.0000e+00 0.0000e+00
1.1809e-01 1.5347e+03 6.2493e+01 1.3097e+01 3.3458e+03 1.7604e+03 nan 1.9303e+02 1.9616e+02 -4.4693e+01 -2.1669e+01 2.2833e+02 1.5202e+02 0.0000e+00 0.0000e+00
1.2804e-01 1.3999e+03 6.2257e+01 1.4604e+01 3.0825e+03 1.6313e+03 nan 1.8647e+02 2.0211e+02 -4.6284e+01 -2.2550e+01 2.0919e+02 1.4193e+02 0.0000e+00 0.0000e+00
1.3883e-01 1.2212e+03 5.9455e+01 1.6444e+01 2.7235e+03 1.4522e+03 nan 1.7959e+02 2.0717e+02 -4.7439e+01 -2.3180e+01 1.9113e+02 1.3221e+02 0.0000e+00 0.0000e+00
1.5052e-01 1.0272e+03 5.4871e+01 1.8088e+01 2.3268e+03 1.2521e+03 nan 1.7241e+02 2.1011e+02 -4.7858e+01 -2.3403e+01 1.7422e+02 1.2282e+02 0.0000e+00 0.0000e+00
1.6320e-01 8.7787e+02 5.1150e+01 1.9018e+01 2.0198e+03 1.0970e+03 nan 1.6501e+02 2.1068e+02 -4.7668e+01 -2.3296e+01 1.5825e+02 1.1382e+02 0.0000e+00 0.0000e+00
1.7694e-01 7.8414e+02 4.9234e+01 1.9404e+01 1.8289e+03 1.0015e+03 nan 1.5745e+02 2.1005e+02 -4.7267e+01 -2.3076e+01 1.4309e+02 1.0532e+02 0.0000e+00 0.0000e+00
1.9185e-01 6.9918e+02 4.7086e+01 1.9772e+01 1.6549e+03 9.1434e+02 nan 1.4975e+02 2.0903e+02 -4.6800e+01 -2.2808e+01 1.2892e+02 9.7326e+01 0.0000e+00 0.0000e+00
2.0801e-01 5.9650e+02 4.3278e+01 2.0121e+01 1.4392e+03 8.0414e+02 nan 1.4197e+02 2.0684e+02 -4.6003e+01 -2.2347e+01 1.1590e+02 8.9730e+01 0.0000e+00 0.0000e+00
2.2553e-01 5.0768e+02 3.9548e+01 2.0068e+01 1.2497e+03 7.0656e+02 nan 1.3415e+02 2.0276e+02 -4.4750e+01 -2.1636e+01 1.0394e+02 8.2540e+01 0.0000e+00 0.0000e+00
2.4453e-01 4.4545e+02 3.6790e+01 1.9684e+01 1.1160e+03 6.3791e+02 nan 1.2637e+02 1.9766e+02 -4.3313e+01 -2.0825e+01 9.2900e+01 7.5813e+01 0.0000e+00 0.0000e+00
2.6512e-01 3.8532e+02 3.3672e+01 1.9195e+01 9.8489e+02 5.6987e+02 nan 1.1867e+02 1.9201e+02 -4.1812e+01 -1.9971e+01 8.2822e+01 6.9515e+01 0.0000e+00 0.0000e+00
2.8746e-01 3.2887e+02 3.0366e+01 1.8522e+01 8.5932e+02 5.0391e+02 nan 1.1108e+02 1.8528e+02 -4.0097e+01 -1.8999e+01 7.3692e+01 6.3608e+01 0.0000e+00 0.0000e+00
3.1167e-01 2.8459e+02 2.7465e+01 1.7668e+01 7.5899e+02 4.5098e+02 nan 1.0367e+02 1.7783e+02 -3.8267e+01 -1.7966e+01 6.5409e+01 5.8110e+01 0.0000e+00 0.0000e+00
3.3792e-01 2.4415e+02 2.4532e+01 1.6697e+01 6.6568e+02 4.0119e+02 nan 9.6454e+01 1.6992e+02 -3.6405e+01 -1.6915e+01 5.7940e+01 5.2993e+01 0.0000e+00 0.0000e+00
3.6639e-01 2.0947e+02 2.1747e+01 1.5623e+01 5.8384e+02 3.5710e+02 nan 8.9482e+01 1.6150e+02 -3.4474e+01 -1.5831e+01 5.1229e+01 4.8242e+01 0.0000e+00 0.0000e+00
3.9725e-01 1.7964e+02 1.9103e+01 1.4465e+01 5.1183e+02 3.1791e+02 nan 8.2776e+01 1.5281e+02 -3.2542e+01 -1.4750e+01 4.5214e+01 4.3843e+01 0.0000e+00 0.0000e+00
4.3071e-01 1.5375e+02 1.6595e+01 1.3250e+01 4.4781e+02 2.8268e+02 nan 7.6359e+01 1.4391e+02 -3.0610e+01 -1.3677e+01 3.9840e+01 3.9778e+01 0.0000e+00 0.0000e+00
4.6699e-01 1.3146e+02 1.4237e+01 1.1994e+01 3.9127e+02 2.5122e+02 nan 7.0247e+01 1.3493e+02 -2.8706e+01 -1.2626e+01 3.5049e+01 3.6029e+01 0.0000e+00 0.0000e+00
5.0632e-01 1.1224e+02 1.2031e+01 1.0721e+01 3.4119e+02 2.2302e+02 nan 6.4453e+01 1.2594e+02 -2.6840e+01 -1.1605e+01 3.0789e+01 3.2578e+01 0.0000e+00 0.0000e+00
5.4897e-01 9.5672e+01 9.9790e+00 9.4470e+00 2.9682e+02 1.9772e+02 nan 5.8983e+01 1.1705e+02 -2.5025e+01 -1.0621e+01 2.7007e+01 2.9408e+01 0.0000e+00 0.0000e+00
5.9521e-01 8.1403e+01 8.0824e+00 8.1893e+00 2.5749e+02 1.7501e+02 nan 5.3840e+01 1.0831e+02 -2.3267e+01 -9.6798e+00 2.3656e+01 2.6500e+01 0.0000e+00 0.0000e+00
6.4535e-01 6.9116e+01 6.3422e+00 6.9633e+00 2.2263e+02 1.5460e+02 nan 4.9021e+01 9.9783e+01 -2.1573e+01 -8.7846e+00 2.0690e+01 2.3838e+01 0.0000e+00 0.0000e+00
6.9971e-01 5.8541e+01 4.7589e+00 5.7836e+00 1.9172e+02 1.3624e+02 nan 4.4521e+01 9.1521e+01 -1.9944e+01 -7.9379e+00 1.8070e+01 2.1405e+01 0.0000e+00 0.0000e+00
7.5865e-01 4.9442e+01 3.3330e+00 4.6641e+00 1.6432e+02 1.1972e+02 nan 4.0334e+01 8.3562e+01 -1.8384e+01 -7.1411e+00 1.5756e+01 1.9185e+01 0.0000e+00 0.0000e+00
8.2255e-01 4.1619e+01 2.0648e+00 3.6181e+00 1.4008e+02 1.0484e+02 nan 3.6448e+01 7.5936e+01 -1.6892e+01 -6.3948e+00 1.3715e+01 1.7162e+01 0.0000e+00 0.0000e+00
8.9184e-01 3.4900e+01 9.5454e-01 2.6579e+00 1.1865e+02 9.1460e+01 nan 3.2853e+01 6.8668e+01 -1.5467e+01 -5.6988e+00 1.1917e+01 1.5320e+01 0.0000e+00 0.0000e+00
9.6696e-01 2.9138e+01 1.9118e-03 1.7948e+00 9.9774e+01 7.9427e+01 nan 2.9535e+01 6.1778e+01 -1.4108e+01 -5.0526e+00 1.0333e+01 1.3647e+01 0.0000e+00 0.0000e+00
1.0484e+00 2.4206e+01 -7.9432e-01 1.0383e+00 8.3209e+01 6.8627e+01 nan 2.6481e+01 5.5280e+01 -1.2815e+01 -4.4554e+00 8.9389e+00 1.2128e+01 0.0000e+00 0.0000e+00
1.1367e+00 1.9997e+01 -1.4369e+00 3.9545e-01 6.8749e+01 5.8961e+01 nan 2.3677e+01 4.9185e+01 -1.1586e+01 -3.9061e+00 7.7138e+00 1.0753e+01 0.0000e+00 0.0000e+00
1.2325e+00 1.6418e+01 -1.9304e+00 -1.2991e-01 5.6216e+01 5.0341e+01 nan 2.1109e+01 4.3502e+01 -1.0421e+01 -3.4036e+00 6.6381e+00 9.5081e+00 0.0000e+00 0.0000e+00
1.3363e+00 1.3388e+01 -2.2823e+00 -5.3765e-01 4.5445e+01 4.2692e+01 nan 1.8763e+01 3.8235e+01 -9.3195e+00 -2.9465e+00 5.6950e+00 8.3844e+00 0.0000e+00 0.0000e+00
1.4488e+00 1.0838e+01 -2.5028e+00 -8.3195e-01 3.6281e+01 3.5945e+01 nan 1.6625e+01 3.3387e+01 -8.2831e+00 -2.5334e+00 4.8698e+00 7.3719e+00 0.0000e+00 0.0000e+00
1.5709e+00 8.7073e+00 -2.6054e+00 -1.0214e+00 2.8579e+01 3.0037e+01 nan 1.4683e+01 2.8957e+01 -7.3128e+00 -2.1629e+00 4.1493e+00 6.4617e+00 0.0000e+00 0.0000e+00
1.7032e+00 6.9397e+00 -2.6060e+00 -1.1185e+00 2.2191e+01 2.4906e+01 nan 1.2924e+01 2.4942e+01 -6.4103e+00 -1.8330e+00 3.5221e+00 5.6456e+00 0.0000e+00 0.0000e+00
1.8467e+00 5.4864e+00 -2.5230e+00 -1.1387e+00 1.6971e+01 2.0490e+01 nan 1.1335e+01 2.1332e+01 -5.5774e+00 -1.5419e+00 2.9779e+00 4.9161e+00 0.0000e+00 0.0000e+00
2.0022e+00 4.3026e+00 -2.3757e+00 -1.0995e+00 1.2774e+01 1.6727e+01 nan 9.9063e+00 1.8117e+01 -4.8155e+00 -1.2873e+00 2.5076e+00 4.2661e+00 0.0000e+00 0.0000e+00
2.1709e+00 3.3477e+00 -2.1834e+00 -1.0182e+00 9.4557e+00 1.3553e+01 nan 8.6256e+00 1.5279e+01 -4.1252e+00 -1.0668e+00 2.1029e+00 3.6891e+00 0.0000e+00 0.0000e+00
2.3537e+00 2.5851e+00 -1.9641e+00 -9.1105e-01 6.8774e+00 1.0903e+01 nan 7.4826e+00 1.2798e+01 -3.5063e+00 -8.7768e-01 1.7562e+00 3.1788e+00 0.0000e+00 0.0000e+00
2.5520e+00 1.9822e+00 -1.7333e+00 -7.9183e-01 4.9096e+00 8.7130e+00 nan 6.4669e+00 1.0649e+01 -2.9573e+00 -7.1704e-01 1.4608e+00 2.7294e+00 0.0000e+00 0.0000e+00
2.7669e+00 1.5100e+00 -1.5039e+00 -6.7133e-01 3.4346e+00 6.9205e+00 nan 5.5682e+00 8.8047e+00 -2.4758e+00 -5.8192e-01 1.2104e+00 2.3353e+00 0.0000e+00 0.0000e+00
3.0000e+00 1.1434e+00 -1.2854e+00 -5.5717e-01 2.3489e+00 5.4666e+00 nan 4.7769e+00 7.2362e+00 -2.0578e+00 -4.6932e-01 9.9921e-01 1.9913e+00 0.0000e+00 0.0000e+00
